Date,rate,is_filled,ret_pct,iqr_outlier,suspect_tick,ma5,ma20,ma60,dev_ma20_pct,vol20_annual_pct
2025-03-17,1449.050048828125,False,-0.28763042992525634,False,False,1451.816015625,1444.7610107421874,1448.8616719563802,0.2968683439023678,7.424737982677574
2025-03-18,1442.489990234375,False,-0.45271442480921964,False,False,1448.9080078125,1444.8210083007812,1448.858172607422,-0.1613361138171454,7.338549391128136
2025-03-19,1448.93994140625,False,0.44714009910231667,False,False,1448.4919921875,1445.2640075683594,1448.7835042317708,0.2543434153650104,7.493505630827884
2025-03-20,1443.3900146484375,False,-0.3830335957490494,False,False,1447.4199951171875,1445.4345092773438,1448.546504720052,-0.14144498528185778,7.636794321070539
2025-03-21,1465.8199462890625,False,1.5539758078545463,True,False,1449.93798828125,1447.1405090332032,1448.5270039876302,1.2907825563074349,9.067967733530322
2025-03-24,1464.780029296875,False,-0.07094438814400084,False,False,1453.083984375,1448.6650085449219,1448.3933369954427,1.112404914655829,9.08934298692687
2025-03-25,1466.27001953125,False,0.10172109153414599,False,False,1457.839990234375,1450.5460083007813,1448.3746704101563,1.0840063769427255,8.895962187898277
2025-03-26,1462.0899658203125,False,-0.2850807597003069,False,False,1460.4699951171874,1452.1755065917969,1448.2863362630208,0.6827314731250755,9.016239901979354
2025-03-27,1465.6800537109375,False,0.24554493735347016,False,False,1464.9280029296874,1453.738507080078,1448.1556701660156,0.821437044743667,8.989644338832019
2025-03-28,1461.8900146484375,False,-0.25858570244604584,False,False,1464.1420166015625,1454.3400085449218,1447.9930033365886,0.5191362445615022,8.30811509826074
2025-03-31,1469.4100341796875,False,0.5144039193029526,False,False,1465.068017578125,1454.8205078125,1448.0576700846354,1.0028403015245324,8.15318122336266
2025-04-01,1471.9599609375,False,0.17353405097957353,False,False,1466.206005859375,1455.5220031738281,1448.2661702473958,1.1293513755084472,8.143910135909005
2025-04-02,1469.969970703125,False,-0.13519323128242666,False,False,1467.7820068359374,1456.3780029296875,1448.5676696777343,0.9332719765126729,8.040349265692438
2025-04-03,1466.0400390625,False,-0.2673477498826182,False,False,1467.85400390625,1457.5285034179688,1448.7021708170573,0.5839704420580016,7.666619134983706
2025-04-04,1450.6800537109375,False,-1.047719362520605,False,False,1465.61201171875,1457.7375061035157,1448.626338704427,-0.48413739531492084,8.614549207049933
2025-04-07,1458.52001953125,False,0.5404338331017389,False,False,1463.4340087890625,1458.3505065917968,1448.3975056966146,0.011623607540633962,8.811412915230896
2025-04-08,1469.949951171875,False,0.7836664212739652,False,False,1463.0320068359374,1458.9965026855468,1448.5818379720051,0.7507522099036157,8.853535540261612
2025-04-09,1486.1300048828125,False,1.1007214019796097,False,False,1466.264013671875,1460.752001953125,1449.0100056966146,1.737324535291096,9.425928195727604
2025-04-10,1443.949951171875,False,-2.8382479037736386,True,False,1461.84599609375,1460.5119995117188,1449.1221720377605,-1.133989200046348,14.114721163081983
2025-04-11,1452.0400390625,False,0.5602748131304125,False,False,1462.1179931640625,1460.4525024414063,1449.1008402506511,-0.5760175948785307,14.21843794470661
2025-04-14,1419.050048828125,False,-2.271975244957758,True,False,1454.2239990234375,1458.9525024414063,1448.4620076497397,-2.7350070373441726,16.337220603275643
2025-04-15,1419.4200439453125,False,0.026073436767992675,False,False,1444.118017578125,1457.799005126953,1448.1935078938802,-2.6326647944377113,16.28824167855928
2025-04-16,1427.02001953125,False,0.535428227772039,False,False,1432.2960205078125,1456.7030090332032,1448.2140075683594,-2.0376829949471653,16.328781573413732
2025-04-17,1414.22998046875,False,-0.896276077941871,False,False,1426.3520263671876,1455.2450073242187,1447.8788411458333,-2.8184275946002812,16.558826439473656
2025-04-18,1414.22998046875,True,0.0,False,False,1418.7900146484376,1452.665509033203,1447.5505065917969,-2.645862266670951,15.38101166912161
2025-04-21,1414.22998046875,True,0.0,False,False,1417.8260009765625,1450.138006591797,1447.3271728515624,-2.4761799194160994,15.389404702207027
2025-04-22,1421.6400146484375,False,0.5239624588662339,False,False,1418.2699951171876,1447.9065063476562,1447.3891723632812,-1.8141013652515414,15.560657026429533
2025-04-23,1429.219970703125,False,0.5331839267736171,False,False,1418.7099853515624,1446.263006591797,1447.1551717122395,-1.1784188498905834,15.736408062816713
2025-04-24,1426.449951171875,False,-0.19381337988771952,False,False,1421.1539794921875,1444.3015014648438,1446.874005126953,-1.235998873840627,15.68234106776621
2025-04-25,1430.06005859375,False,0.2530833569666546,False,False,1424.3199951171875,1442.7100036621093,1446.6806722005208,-0.8768182820004911,15.732169990888574
2025-04-28,1437.3599853515625,False,0.510462949716306,False,False,1428.94599609375,1441.1075012207032,1446.3570048014324,-0.2600441581191104,15.730117159318334
2025-04-29,1435.8800048828125,False,-0.10296519200706511,False,False,1431.793994140625,1439.3035034179688,1445.9708374023437,-0.2378580005555797,15.695648897784292
2025-04-30,1431.1600341796875,False,-0.3287162358326934,False,False,1432.1820068359375,1437.3630065917969,1445.654170735677,-0.4315522511475711,15.713268358935716
2025-05-01,1423.75,False,-0.5177641914752562,False,False,1431.6420166015625,1435.2485046386719,1445.3185038248698,-0.8011507834015608,15.767561538713583
2025-05-02,1435.0999755859375,False,0.7971888032265229,False,False,1432.65,1434.469500732422,1445.2010030110678,0.04395177821443497,15.72112519163426
2025-05-05,1398.9000244140625,False,-2.522468942074574,True,False,1424.9580078125,1431.4885009765626,1444.339003499349,-2.2765447672313255,17.81705917903092
2025-05-06,1374.3699951171875,False,-1.75352268702329,True,False,1412.656005859375,1426.7095031738281,1443.0250040690105,-3.6685469564902484,18.22615728992016
2025-05-07,1374.77001953125,False,0.02910602061190204,False,False,1401.3780029296875,1421.14150390625,1441.758671061198,-3.2629744643682512,17.493233963107475
2025-05-08,1397.2900390625,False,1.6380935873862468,True,False,1396.0860107421875,1418.8085083007813,1440.8448384602864,-1.516657752782491,16.338032285603138
2025-05-09,1403.8499755859375,False,0.4694756521587129,False,False,1389.8360107421875,1416.3990051269532,1440.263338216146,-0.8859812450864313,16.288114690595492
2025-05-12,1395.1700439453125,False,-0.6182948172223424,False,False,1389.0900146484375,1415.2050048828125,1439.6395060221355,-1.4156931941573414,14.396946558712648
2025-05-13,1416.030029296875,False,1.4951571990876378,True,False,1397.422021484375,1415.0355041503906,1439.218505859375,0.07028269916673491,15.447773515407702
2025-05-14,1416.0,False,-0.0021206680828611546,False,False,1405.668017578125,1414.4845031738282,1438.8171732584635,0.10714128170166148,15.314496776604695
2025-05-15,1407.3299560546875,False,-0.6122912390757462,False,False,1407.6760009765626,1414.139501953125,1438.2730061848958,-0.48153282537066744,15.13462015198938
2025-05-16,1397.02001953125,False,-0.7325884366407132,False,False,1406.310009765625,1413.27900390625,1437.6950073242188,-1.1504440616510014,15.343667463093505
